geometry_id,geometry
3394,"LINESTRING (541410.3176907075 4810732.318719629, 541412.3176907075 4810732.318719629)"
3395,"LINESTRING (541410.3176907075 4810732.318719629, 541412.3176907075 4810732.318719629)"
3396,"LINESTRING (541410.3176907075 4810732.318719629, 541412.3176907075 4810732.318719629)"
3397,"LINESTRING (541410.8176907075 4810732.318719629, 541407.3176907075 4810732.318719629)"
3398,"LINESTRING (541410.8176907075 4810732.318719629, 541407.8176907075 4810732.318719629)"
3399,"LINESTRING (541410.8176907075 4810732.318719629, 541408.3176907075 4810732.318719629)"
3400,"LINESTRING (541410.8176907075 4810732.318719629, 541408.8176907075 4810732.318719629)"
3401,"LINESTRING (541410.8176907075 4810732.318719629, 541408.8176907075 4810732.318719629)"
3402,"LINESTRING (541410.8176907075 4810732.318719629, 541408.8176907075 4810732.318719629)"
3403,"LINESTRING (541410.8176907075 4810732.318719629, 541408.8176907075 4810732.318719629)"
3404,"LINESTRING (541410.8176907075 4810732.318719629, 541412.8176907075 4810732.318719629)"
3405,"LINESTRING (541410.8176907075 4810732.318719629, 541412.8176907075 4810732.318719629)"
3406,"LINESTRING (541411.3176907075 4810732.318719629, 541407.3176907075 4810732.318719629)"
3407,"LINESTRING (541411.3176907075 4810732.318719629, 541407.8176907075 4810732.318719629)"
3408,"LINESTRING (541411.3176907075 4810732.318719629, 541408.3176907075 4810732.318719629)"
3409,"LINESTRING (541411.3176907075 4810732.318719629, 541408.8176907075 4810732.318719629)"
3410,"LINESTRING (541411.3176907075 4810732.318719629, 541409.3176907075 4810732.318719629)"
3411,"LINESTRING (541411.3176907075 4810732.318719629, 541409.3176907075 4810732.318719629)"
3412,"LINESTRING (541411.3176907075 4810732.318719629, 541409.3176907075 4810732.318719629)"
3413,"LINESTRING (541411.3176907075 4810732.318719629, 541409.3176907075 4810732.318719629)"
3414,"LINESTRING (541411.8176907075 4810732.318719629, 541407.3176907075 4810732.318719629)"
3415,"LINESTRING (541411.8176907075 4810732.318719629, 541407.8176907075 4810732.318719629)"
3416,"LINESTRING (541411.8176907075 4810732.318719629, 541408.3176907075 4810732.318719629)"
3417,"LINESTRING (541411.8176907075 4810732.318719629, 541408.8176907075 4810732.318719629)"
3418,"LINESTRING (541411.8176907075 4810732.318719629, 541409.3176907075 4810732.318719629)"
3419,"LINESTRING (541411.8176907075 4810732.318719629, 541409.8176907075 4810732.318719629)"
3420,"LINESTRING (541411.8176907075 4810732.318719629, 541409.8176907075 4810732.318719629)"
3421,"LINESTRING (541411.8176907075 4810732.318719629, 541409.8176907075 4810732.318719629)"
3422,"LINESTRING (537318.7173411109 4813033.947488899, 537320.7173411109 4813033.947488899)"
3423,"LINESTRING (537318.7173411109 4813033.947488899, 537320.7173411109 4813033.947488899)"
3424,"LINESTRING (537319.2173411109 4813033.947488899, 537317.2173411109 4813033.947488899)"
3425,"LINESTRING (537319.2173411109 4813033.947488899, 537321.2173411109 4813033.947488899)"
3426,"LINESTRING (537319.7173411109 4813033.947488899, 537317.7173411109 4813033.947488899)"
3427,"LINESTRING (537319.7173411109 4813033.947488899, 537317.7173411109 4813033.947488899)"
3428,"LINESTRING (540001.1634241901 4812616.563281933, 540003.1634241901 4812616.563281933)"
3429,"LINESTRING (540001.1634241901 4812616.563281933, 540003.1634241901 4812616.563281933)"
3430,"LINESTRING (540001.6634241901 4812616.563281933, 540003.6634241901 4812616.563281933)"
3431,"LINESTRING (540001.6634241901 4812616.563281933, 540003.6634241901 4812616.563281933)"
3432,"LINESTRING (540002.1634241901 4812616.563281933, 540000.1634241901 4812616.563281933)"
3433,"LINESTRING (540002.1634241901 4812616.563281933, 540000.1634241901 4812616.563281933)"
3434,"LINESTRING (540002.6634241901 4812616.563281933, 540000.6634241901 4812616.563281933)"
3435,"LINESTRING (540002.6634241901 4812616.563281933, 540000.6634241901 4812616.563281933)"
3436,"LINESTRING (537179.7225703764 4813852.476604573, 537181.7225703764 4813852.476604573)"
3437,"LINESTRING (537179.7225703764 4813852.476604573, 537181.7225703764 4813852.476604573)"
3438,"LINESTRING (537179.7225703764 4813852.476604573, 537181.7225703764 4813852.476604573)"
3439,"LINESTRING (537180.2225703764 4813852.476604573, 537178.2225703764 4813852.476604573)"
3440,"LINESTRING (537180.2225703764 4813852.476604573, 537182.2225703764 4813852.476604573)"
3441,"LINESTRING (537180.7225703764 4813852.476604573, 537178.7225703764 4813852.476604573)"
3442,"LINESTRING (537180.7225703764 4813852.476604573, 537182.7225703764 4813852.476604573)"
3443,"LINESTRING (537181.2225703764 4813852.476604573, 537179.2225703764 4813852.476604573)"
3444,"LINESTRING (537181.2225703764 4813852.476604573, 537179.2225703764 4813852.476604573)"
3445,"LINESTRING (537181.2225703764 4813852.476604573, 537179.2225703764 4813852.476604573)"
3446,"LINESTRING (536160.02282538 4808587.376082684, 536162.02282538 4808587.376082684)"
3447,"LINESTRING (536160.02282538 4808587.376082684, 536162.02282538 4808587.376082684)"
3448,"LINESTRING (536160.02282538 4808587.376082684, 536162.02282538 4808587.376082684)"
3449,"LINESTRING (536160.52282538 4808587.376082684, 536162.52282538 4808587.376082684)"
3450,"LINESTRING (536160.52282538 4808587.376082684, 536162.52282538 4808587.376082684)"
3451,"LINESTRING (536160.52282538 4808587.376082684, 536162.52282538 4808587.376082684)"
3452,"LINESTRING (536161.02282538 4808587.376082684, 536159.02282538 4808587.376082684)"
3453,"LINESTRING (536161.02282538 4808587.376082684, 536159.02282538 4808587.376082684)"
3454,"LINESTRING (536161.02282538 4808587.376082684, 536163.02282538 4808587.376082684)"
3455,"LINESTRING (536161.02282538 4808587.376082684, 536163.02282538 4808587.376082684)"
3456,"LINESTRING (536161.52282538 4808587.376082684, 536159.52282538 4808587.376082684)"
3457,"LINESTRING (536161.52282538 4808587.376082684, 536159.52282538 4808587.376082684)"
3458,"LINESTRING (536161.52282538 4808587.376082684, 536159.52282538 4808587.376082684)"
3459,"LINESTRING (536162.02282538 4808587.376082684, 536160.02282538 4808587.376082684)"
3460,"LINESTRING (536162.02282538 4808587.376082684, 536160.02282538 4808587.376082684)"
3461,"LINESTRING (536162.02282538 4808587.376082684, 536160.02282538 4808587.376082684)"
3462,"LINESTRING (536336.1829093061 4813459.436668145, 536338.1829093061 4813459.436668145)"
3463,"LINESTRING (536336.1829093061 4813459.436668145, 536338.1829093061 4813459.436668145)"
3464,"LINESTRING (536336.6829093061 4813459.436668145, 536338.6829093061 4813459.436668145)"
3465,"LINESTRING (536336.6829093061 4813459.436668145, 536338.6829093061 4813459.436668145)"
3466,"LINESTRING (536337.1829093061 4813459.436668145, 536335.1829093061 4813459.436668145)"
3467,"LINESTRING (536337.1829093061 4813459.436668145, 536335.1829093061 4813459.436668145)"
3468,"LINESTRING (536337.6829093061 4813459.436668145, 536335.6829093061 4813459.436668145)"
3469,"LINESTRING (536337.6829093061 4813459.436668145, 536335.6829093061 4813459.436668145)"
3470,"LINESTRING (535957.6908546493 4813270.434440251, 535959.6908546493 4813270.434440251)"
3471,"LINESTRING (535957.6908546493 4813270.434440251, 535959.6908546493 4813270.434440251)"
3472,"LINESTRING (535958.1908546493 4813270.434440251, 535960.1908546493 4813270.434440251)"
3473,"LINESTRING (535958.1908546493 4813270.434440251, 535960.1908546493 4813270.434440251)"
3474,"LINESTRING (535958.6908546493 4813270.434440251, 535956.6908546493 4813270.434440251)"
3475,"LINESTRING (535958.6908546493 4813270.434440251, 535956.6908546493 4813270.434440251)"
3476,"LINESTRING (535959.1908546493 4813270.434440251, 535957.1908546493 4813270.434440251)"
3477,"LINESTRING (535959.1908546493 4813270.434440251, 535957.1908546493 4813270.434440251)"
3478,"LINESTRING (535473.077453547 4813030.916773098, 535475.077453547 4813030.916773098)"
3479,"LINESTRING (535473.077453547 4813030.916773098, 535475.077453547 4813030.916773098)"
3480,"LINESTRING (535473.077453547 4813030.916773098, 535475.077453547 4813030.916773098)"
3481,"LINESTRING (535473.077453547 4813030.916773098, 535475.577453547 4813030.916773098)"
3482,"LINESTRING (535473.577453547 4813030.916773098, 535475.577453547 4813030.916773098)"
3483,"LINESTRING (535473.577453547 4813030.916773098, 535475.577453547 4813030.916773098)"
3484,"LINESTRING (535473.577453547 4813030.916773098, 535475.577453547 4813030.916773098)"
3485,"LINESTRING (535473.577453547 4813030.916773098, 535475.577453547 4813030.916773098)"
3486,"LINESTRING (535474.077453547 4813030.916773098, 535472.077453547 4813030.916773098)"
3487,"LINESTRING (535474.077453547 4813030.916773098, 535472.077453547 4813030.916773098)"
3488,"LINESTRING (535474.077453547 4813030.916773098, 535476.077453547 4813030.916773098)"
3489,"LINESTRING (535474.077453547 4813030.916773098, 535476.077453547 4813030.916773098)"
3490,"LINESTRING (535474.577453547 4813030.916773098, 535472.577453547 4813030.916773098)"
3491,"LINESTRING (535474.577453547 4813030.916773098, 535472.577453547 4813030.916773098)"
3492,"LINESTRING (535474.577453547 4813030.916773098, 535476.577453547 4813030.916773098)"
3493,"LINESTRING (535474.577453547 4813030.916773098, 535476.577453547 4813030.916773098)"
3494,"LINESTRING (535475.077453547 4813030.916773098, 535473.077453547 4813030.916773098)"
3495,"LINESTRING (535475.077453547 4813030.916773098, 535473.077453547 4813030.916773098)"
3496,"LINESTRING (535475.077453547 4813030.916773098, 535473.077453547 4813030.916773098)"
3497,"LINESTRING (535475.077453547 4813030.916773098, 535473.077453547 4813030.916773098)"
3498,"LINESTRING (535475.577453547 4813030.916773098, 535473.077453547 4813030.916773098)"
3499,"LINESTRING (535475.577453547 4813030.916773098, 535473.577453547 4813030.916773098)"
3500,"LINESTRING (535475.577453547 4813030.916773098, 535473.577453547 4813030.916773098)"
3501,"LINESTRING (535475.577453547 4813030.916773098, 535473.577453547 4813030.916773098)"
3502,"LINESTRING (533887.042938018 4812237.638018515, 533889.042938018 4812237.638018515)"
3503,"LINESTRING (533887.042938018 4812237.638018515, 533889.042938018 4812237.638018515)"
3504,"LINESTRING (533887.542938018 4812237.638018515, 533889.542938018 4812237.638018515)"
3505,"LINESTRING (533887.542938018 4812237.638018515, 533889.542938018 4812237.638018515)"
3506,"LINESTRING (533888.042938018 4812237.638018515, 533886.042938018 4812237.638018515)"
3507,"LINESTRING (533888.042938018 4812237.638018515, 533886.042938018 4812237.638018515)"
3508,"LINESTRING (533888.542938018 4812237.638018515, 533886.542938018 4812237.638018515)"
3509,"LINESTRING (533888.542938018 4812237.638018515, 533886.542938018 4812237.638018515)"
3510,"LINESTRING (535146.5865289067 4812852.970668149, 535148.5865289067 4812852.970668149)"
3511,"LINESTRING (535146.5865289067 4812852.970668149, 535148.5865289067 4812852.970668149)"
3512,"LINESTRING (535146.5865289067 4812852.970668149, 535148.5865289067 4812852.970668149)"
3513,"LINESTRING (535146.5865289067 4812852.970668149, 535148.5865289067 4812852.970668149)"
3514,"LINESTRING (535147.0865289067 4812852.970668149, 535145.0865289067 4812852.970668149)"
3515,"LINESTRING (535147.0865289067 4812852.970668149, 535149.0865289067 4812852.970668149)"
3516,"LINESTRING (535147.0865289067 4812852.970668149, 535149.0865289067 4812852.970668149)"
3517,"LINESTRING (535147.5865289067 4812852.970668149, 535145.5865289067 4812852.970668149)"
3518,"LINESTRING (535147.5865289067 4812852.970668149, 535149.5865289067 4812852.970668149)"
3519,"LINESTRING (535147.5865289067 4812852.970668149, 535149.5865289067 4812852.970668149)"
3520,"LINESTRING (535148.0865289067 4812852.970668149, 535146.0865289067 4812852.970668149)"
3521,"LINESTRING (535148.0865289067 4812852.970668149, 535146.0865289067 4812852.970668149)"
3522,"LINESTRING (535148.0865289067 4812852.970668149, 535146.0865289067 4812852.970668149)"
3523,"LINESTRING (535148.5865289067 4812852.970668149, 535146.5865289067 4812852.970668149)"
3524,"LINESTRING (535148.5865289067 4812852.970668149, 535146.5865289067 4812852.970668149)"
3525,"LINESTRING (535148.5865289067 4812852.970668149, 535146.5865289067 4812852.970668149)"
3526,"LINESTRING (538075.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3527,"LINESTRING (538075.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3528,"LINESTRING (538075.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3529,"LINESTRING (538075.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3530,"LINESTRING (538075.8638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3531,"LINESTRING (538075.8638792341 4816246.528759705, 538078.8638792341 4816246.528759705)"
3532,"LINESTRING (538075.8638792341 4816246.528759705, 538079.3638792341 4816246.528759705)"
3533,"LINESTRING (538075.8638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3534,"LINESTRING (538075.8638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3535,"LINESTRING (538076.3638792341 4816246.528759705, 538074.3638792341 4816246.528759705)"
3536,"LINESTRING (538076.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3537,"LINESTRING (538076.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3538,"LINESTRING (538076.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3539,"LINESTRING (538076.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3540,"LINESTRING (538076.3638792341 4816246.528759705, 538078.8638792341 4816246.528759705)"
3541,"LINESTRING (538076.3638792341 4816246.528759705, 538079.3638792341 4816246.528759705)"
3542,"LINESTRING (538076.3638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3543,"LINESTRING (538076.3638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3544,"LINESTRING (538076.8638792341 4816246.528759705, 538074.8638792341 4816246.528759705)"
3545,"LINESTRING (538076.8638792341 4816246.528759705, 538074.8638792341 4816246.528759705)"
3546,"LINESTRING (538076.8638792341 4816246.528759705, 538078.8638792341 4816246.528759705)"
3547,"LINESTRING (538076.8638792341 4816246.528759705, 538078.8638792341 4816246.528759705)"
3548,"LINESTRING (538076.8638792341 4816246.528759705, 538078.8638792341 4816246.528759705)"
3549,"LINESTRING (538076.8638792341 4816246.528759705, 538078.8638792341 4816246.528759705)"
3550,"LINESTRING (538076.8638792341 4816246.528759705, 538079.3638792341 4816246.528759705)"
3551,"LINESTRING (538076.8638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3552,"LINESTRING (538076.8638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3553,"LINESTRING (538077.3638792341 4816246.528759705, 538075.3638792341 4816246.528759705)"
3554,"LINESTRING (538077.3638792341 4816246.528759705, 538075.3638792341 4816246.528759705)"
3555,"LINESTRING (538077.3638792341 4816246.528759705, 538075.3638792341 4816246.528759705)"
3556,"LINESTRING (538077.3638792341 4816246.528759705, 538079.3638792341 4816246.528759705)"
3557,"LINESTRING (538077.3638792341 4816246.528759705, 538079.3638792341 4816246.528759705)"
3558,"LINESTRING (538077.3638792341 4816246.528759705, 538079.3638792341 4816246.528759705)"
3559,"LINESTRING (538077.3638792341 4816246.528759705, 538079.3638792341 4816246.528759705)"
3560,"LINESTRING (538077.3638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3561,"LINESTRING (538077.3638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3562,"LINESTRING (538077.8638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3563,"LINESTRING (538077.8638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3564,"LINESTRING (538077.8638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3565,"LINESTRING (538077.8638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3566,"LINESTRING (538077.8638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3567,"LINESTRING (538077.8638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3568,"LINESTRING (538077.8638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3569,"LINESTRING (538077.8638792341 4816246.528759705, 538079.8638792341 4816246.528759705)"
3570,"LINESTRING (538077.8638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3571,"LINESTRING (538078.3638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3572,"LINESTRING (538078.3638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3573,"LINESTRING (538078.3638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3574,"LINESTRING (538078.3638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3575,"LINESTRING (538078.3638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3576,"LINESTRING (538078.3638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3577,"LINESTRING (538078.3638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3578,"LINESTRING (538078.3638792341 4816246.528759705, 538080.3638792341 4816246.528759705)"
3579,"LINESTRING (538078.8638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3580,"LINESTRING (538078.8638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3581,"LINESTRING (538078.8638792341 4816246.528759705, 538076.8638792341 4816246.528759705)"
3582,"LINESTRING (538078.8638792341 4816246.528759705, 538076.8638792341 4816246.528759705)"
3583,"LINESTRING (538078.8638792341 4816246.528759705, 538076.8638792341 4816246.528759705)"
3584,"LINESTRING (538078.8638792341 4816246.528759705, 538080.8638792341 4816246.528759705)"
3585,"LINESTRING (538078.8638792341 4816246.528759705, 538080.8638792341 4816246.528759705)"
3586,"LINESTRING (538078.8638792341 4816246.528759705, 538080.8638792341 4816246.528759705)"
3587,"LINESTRING (538079.3638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3588,"LINESTRING (538079.3638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3589,"LINESTRING (538079.3638792341 4816246.528759705, 538076.8638792341 4816246.528759705)"
3590,"LINESTRING (538079.3638792341 4816246.528759705, 538077.3638792341 4816246.528759705)"
3591,"LINESTRING (538079.3638792341 4816246.528759705, 538077.3638792341 4816246.528759705)"
3592,"LINESTRING (538079.3638792341 4816246.528759705, 538077.3638792341 4816246.528759705)"
3593,"LINESTRING (538079.3638792341 4816246.528759705, 538077.3638792341 4816246.528759705)"
3594,"LINESTRING (538079.3638792341 4816246.528759705, 538081.3638792341 4816246.528759705)"
3595,"LINESTRING (538079.3638792341 4816246.528759705, 538081.3638792341 4816246.528759705)"
3596,"LINESTRING (538079.8638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3597,"LINESTRING (538079.8638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3598,"LINESTRING (538079.8638792341 4816246.528759705, 538076.8638792341 4816246.528759705)"
3599,"LINESTRING (538079.8638792341 4816246.528759705, 538077.3638792341 4816246.528759705)"
3600,"LINESTRING (538079.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3601,"LINESTRING (538079.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3602,"LINESTRING (538079.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3603,"LINESTRING (538079.8638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3604,"LINESTRING (538079.8638792341 4816246.528759705, 538081.8638792341 4816246.528759705)"
3605,"LINESTRING (538080.3638792341 4816246.528759705, 538075.8638792341 4816246.528759705)"
3606,"LINESTRING (538080.3638792341 4816246.528759705, 538076.3638792341 4816246.528759705)"
3607,"LINESTRING (538080.3638792341 4816246.528759705, 538076.8638792341 4816246.528759705)"
3608,"LINESTRING (538080.3638792341 4816246.528759705, 538077.3638792341 4816246.528759705)"
3609,"LINESTRING (538080.3638792341 4816246.528759705, 538077.8638792341 4816246.528759705)"
3610,"LINESTRING (538080.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3611,"LINESTRING (538080.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3612,"LINESTRING (538080.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3613,"LINESTRING (538080.3638792341 4816246.528759705, 538078.3638792341 4816246.528759705)"
3614,"LINESTRING (537691.9252546098 4816636.970544226, 537693.9252546098 4816636.970544226)"
3615,"LINESTRING (537691.9252546098 4816636.970544226, 537693.9252546098 4816636.970544226)"
3616,"LINESTRING (537692.4252546098 4816636.970544226, 537690.4252546098 4816636.970544226)"
3617,"LINESTRING (537692.9252546098 4816636.970544226, 537690.9252546098 4816636.970544226)"
3618,"LINESTRING (537387.2127805952 4815534.927681781, 537389.2127805952 4815534.927681781)"
3619,"LINESTRING (537387.2127805952 4815534.927681781, 537389.2127805952 4815534.927681781)"
3620,"LINESTRING (537387.7127805952 4815534.927681781, 537385.7127805952 4815534.927681781)"
3621,"LINESTRING (537388.2127805952 4815534.927681781, 537386.2127805952 4815534.927681781)"
3622,"LINESTRING (537247.1761898653 4815394.435973997, 537249.1761898653 4815394.435973997)"
3623,"LINESTRING (537247.1761898653 4815394.435973997, 537249.1761898653 4815394.435973997)"
3624,"LINESTRING (537247.6761898653 4815394.435973997, 537245.6761898653 4815394.435973997)"
3625,"LINESTRING (537248.1761898653 4815394.435973997, 537246.1761898653 4815394.435973997)"
3626,"LINESTRING (537075.7209946231 4815099.454366392, 537077.7209946231 4815099.454366392)"
3627,"LINESTRING (537075.7209946231 4815099.454366392, 537077.7209946231 4815099.454366392)"
3628,"LINESTRING (537076.2209946231 4815099.454366392, 537074.2209946231 4815099.454366392)"
3629,"LINESTRING (537076.7209946231 4815099.454366392, 537074.7209946231 4815099.454366392)"
3630,"LINESTRING (537256.681011074 4814860.449787961, 537258.681011074 4814860.449787961)"
3631,"LINESTRING (537256.681011074 4814860.449787961, 537258.681011074 4814860.449787961)"
3632,"LINESTRING (537257.181011074 4814860.449787961, 537255.181011074 4814860.449787961)"
3633,"LINESTRING (537257.681011074 4814860.449787961, 537255.681011074 4814860.449787961)"
3634,"LINESTRING (537442.1132029943 4814815.665693765, 537444.1132029943 4814815.665693765)"
3635,"LINESTRING (537442.1132029943 4814815.665693765, 537444.1132029943 4814815.665693765)"
3636,"LINESTRING (537442.6132029943 4814815.665693765, 537440.6132029943 4814815.665693765)"
3637,"LINESTRING (537443.1132029943 4814815.665693765, 537441.1132029943 4814815.665693765)"
3638,"LINESTRING (537642.6888135464 4814579.501472138, 537644.6888135464 4814579.501472138)"
3639,"LINESTRING (537642.6888135464 4814579.501472138, 537644.6888135464 4814579.501472138)"
3640,"LINESTRING (537643.1888135464 4814579.501472138, 537641.1888135464 4814579.501472138)"
3641,"LINESTRING (537643.6888135464 4814579.501472138, 537641.6888135464 4814579.501472138)"
3642,"LINESTRING (537765.2022998534 4814399.934892656, 537767.2022998534 4814399.934892656)"
3643,"LINESTRING (537765.2022998534 4814399.934892656, 537767.2022998534 4814399.934892656)"
3644,"LINESTRING (537765.7022998534 4814399.934892656, 537763.7022998534 4814399.934892656)"
3645,"LINESTRING (537766.2022998534 4814399.934892656, 537764.2022998534 4814399.934892656)"
3646,"LINESTRING (538000.2014922354 4813993.939386494, 538002.2014922354 4813993.939386494)"
3647,"LINESTRING (538000.2014922354 4813993.939386494, 538002.2014922354 4813993.939386494)"
3648,"LINESTRING (538000.7014922354 4813993.939386494, 537998.7014922354 4813993.939386494)"
3649,"LINESTRING (538001.2014922354 4813993.939386494, 537999.2014922354 4813993.939386494)"
3650,"LINESTRING (538384.4577286855 4813771.959714583, 538386.4577286855 4813771.959714583)"
3651,"LINESTRING (538384.4577286855 4813771.959714583, 538386.4577286855 4813771.959714583)"
3652,"LINESTRING (538384.4577286855 4813771.959714583, 538386.4577286855 4813771.959714583)"
3653,"LINESTRING (538384.4577286855 4813771.959714583, 538386.9577286855 4813771.959714583)"
3654,"LINESTRING (538384.4577286855 4813771.959714583, 538387.4577286855 4813771.959714583)"
3655,"LINESTRING (538384.4577286855 4813771.959714583, 538387.9577286855 4813771.959714583)"
3656,"LINESTRING (538384.4577286855 4813771.959714583, 538388.4577286855 4813771.959714583)"
3657,"LINESTRING (538384.4577286855 4813771.959714583, 538388.9577286855 4813771.959714583)"
3658,"LINESTRING (538384.4577286855 4813771.959714583, 538384.4577286855 4813773.959714583)"
3659,"LINESTRING (538384.4577286855 4813771.959714583, 538385.8719422478 4813773.3739281455)"
3660,"LINESTRING (538384.9577286855 4813771.959714583, 538386.9577286855 4813771.959714583)"
3661,"LINESTRING (538384.9577286855 4813771.959714583, 538386.9577286855 4813771.959714583)"
3662,"LINESTRING (538384.9577286855 4813771.959714583, 538386.9577286855 4813771.959714583)"
3663,"LINESTRING (538384.9577286855 4813771.959714583, 538386.9577286855 4813771.959714583)"
3664,"LINESTRING (538384.9577286855 4813771.959714583, 538387.4577286855 4813771.959714583)"
3665,"LINESTRING (538384.9577286855 4813771.959714583, 538387.9577286855 4813771.959714583)"
3666,"LINESTRING (538384.9577286855 4813771.959714583, 538388.4577286855 4813771.959714583)"
3667,"LINESTRING (538384.9577286855 4813771.959714583, 538388.9577286855 4813771.959714583)"
3668,"LINESTRING (538384.9577286855 4813771.959714583, 538383.5435151231 4813773.3739281455)"
3669,"LINESTRING (538384.9577286855 4813771.959714583, 538384.9577286855 4813773.959714583)"
3670,"LINESTRING (538385.4577286855 4813771.959714583, 538383.4577286855 4813771.959714583)"
3671,"LINESTRING (538385.4577286855 4813771.959714583, 538383.4577286855 4813771.959714583)"
3672,"LINESTRING (538385.4577286855 4813771.959714583, 538387.4577286855 4813771.959714583)"
3673,"LINESTRING (538385.4577286855 4813771.959714583, 538387.4577286855 4813771.959714583)"
3674,"LINESTRING (538385.4577286855 4813771.959714583, 538387.4577286855 4813771.959714583)"
3675,"LINESTRING (538385.4577286855 4813771.959714583, 538387.9577286855 4813771.959714583)"
3676,"LINESTRING (538385.4577286855 4813771.959714583, 538388.4577286855 4813771.959714583)"
3677,"LINESTRING (538385.4577286855 4813771.959714583, 538388.9577286855 4813771.959714583)"
3678,"LINESTRING (538385.4577286855 4813771.959714583, 538383.6688743035 4813772.854141774)"
3679,"LINESTRING (538385.4577286855 4813771.959714583, 538384.0435151231 4813773.3739281455)"
3680,"LINESTRING (538385.9577286855 4813771.959714583, 538383.9577286855 4813771.959714583)"
3681,"LINESTRING (538385.9577286855 4813771.959714583, 538383.9577286855 4813771.959714583)"
3682,"LINESTRING (538385.9577286855 4813771.959714583, 538387.9577286855 4813771.959714583)"
3683,"LINESTRING (538385.9577286855 4813771.959714583, 538387.9577286855 4813771.959714583)"
3684,"LINESTRING (538385.9577286855 4813771.959714583, 538387.9577286855 4813771.959714583)"
3685,"LINESTRING (538385.9577286855 4813771.959714583, 538387.9577286855 4813771.959714583)"
3686,"LINESTRING (538385.9577286855 4813771.959714583, 538388.4577286855 4813771.959714583)"
3687,"LINESTRING (538385.9577286855 4813771.959714583, 538388.9577286855 4813771.959714583)"
3688,"LINESTRING (538385.9577286855 4813771.959714583, 538384.0603620893 4813772.592170116)"
3689,"LINESTRING (538385.9577286855 4813771.959714583, 538384.1688743035 4813772.854141774)"
3690,"LINESTRING (538386.4577286855 4813771.959714583, 538384.4577286855 4813771.959714583)"
3691,"LINESTRING (538386.4577286855 4813771.959714583, 538384.4577286855 4813771.959714583)"
3692,"LINESTRING (538386.4577286855 4813771.959714583, 538384.4577286855 4813771.959714583)"
3693,"LINESTRING (538386.4577286855 4813771.959714583, 538384.4577286855 4813771.959714583)"
3694,"LINESTRING (538386.4577286855 4813771.959714583, 538388.4577286855 4813771.959714583)"
3695,"LINESTRING (538386.4577286855 4813771.959714583, 538388.4577286855 4813771.959714583)"
3696,"LINESTRING (538386.4577286855 4813771.959714583, 538388.4577286855 4813771.959714583)"
3697,"LINESTRING (538386.4577286855 4813771.959714583, 538388.9577286855 4813771.959714583)"
3698,"LINESTRING (538386.4577286855 4813771.959714583, 538384.4577286855 4813772.459714583)"
3699,"LINESTRING (538386.4577286855 4813771.959714583, 538384.5603620893 4813772.592170116)"
