geometry_id,geometry
3605,"LINESTRING (551740.7763999999 4805127.7301, 551851.2790000001 4805050.4859)"
3606,"LINESTRING (555210.1824000003 4800813.228399999, 555211.2379000001 4800724.066500001)"
3607,"LINESTRING (555210.1824000003 4800813.228399999, 555211.2379000001 4800724.066500001)"
3608,"LINESTRING (555211.2379000001 4800724.066500001, 555214.3613999998 4800634.0812)"
3609,"LINESTRING (555211.2379000001 4800724.066500001, 555214.3613999998 4800634.0812)"
3610,"LINESTRING (555051.936 4800233.452, 554949.828 4800208.821)"
3611,"LINESTRING (555051.936 4800233.452, 554949.828 4800208.821)"
3612,"LINESTRING (554964.828 4800418.364, 554880.158 4800281.616)"
3613,"LINESTRING (554964.828 4800418.364, 554880.158 4800281.616)"
3614,"LINESTRING (553996.1550000003 4798862.9453, 553962.8170999996 4798806.3269, 553954.3238000004 4798791.959799999, 553939.4731000001 4798768.104599999, 553923.9461000003 4798744.6894000005, 553907.7596000005 4798721.734099999, 553890.9215000002 4798699.238600001, 553879.2123999996 4798684.3517, 553824.3415000001 4798618.3298)"
3615,"LINESTRING (553996.1550000003 4798862.9453, 553962.8170999996 4798806.3269, 553954.3238000004 4798791.959799999, 553939.4731000001 4798768.104599999, 553923.9461000003 4798744.6894000005, 553907.7596000005 4798721.734099999, 553890.9215000002 4798699.238600001, 553879.2123999996 4798684.3517, 553824.3415000001 4798618.3298)"
3616,"LINESTRING (555204.1629999997 4801107.7684, 555199.0981999999 4801314.432499999, 555199.7927000001 4801332.7026)"
3617,"LINESTRING (555204.1629999997 4801107.7684, 555199.0981999999 4801314.432499999, 555199.7927000001 4801332.7026)"
3618,"LINESTRING (557005.905 4800658.98, 557116.498 4800685.7)"
3619,"LINESTRING (557005.905 4800658.98, 557116.498 4800685.7)"
3620,"LINESTRING (556904.5631999997 4800634.104800001, 557005.9046999998 4800658.979699999)"
3621,"LINESTRING (556904.5631999997 4800634.104800001, 557005.9046999998 4800658.979699999)"
3622,"LINESTRING (556706.8443999998 4800584.7149, 556767.4348999998 4800600.851600001)"
3623,"LINESTRING (556706.8443999998 4800584.7149, 556767.4348999998 4800600.851600001)"
3624,"LINESTRING (556629.8447000002 4800566.1886, 556706.8443999998 4800584.7149)"
3625,"LINESTRING (556629.8447000002 4800566.1886, 556706.8443999998 4800584.7149)"
3626,"LINESTRING (555199.7927000001 4801332.7026, 555199.0011 4801359.687100001, 555199.2401999999 4801362.306600001, 555200.8646 4801374.5141, 555203.2889 4801386.581599999, 555204.0228000004 4801389.581)"
3627,"LINESTRING (555199.7927000001 4801332.7026, 555199.0011 4801359.687100001, 555199.2401999999 4801362.306600001, 555200.8646 4801374.5141, 555203.2889 4801386.581599999, 555204.0228000004 4801389.581)"
3628,"LINESTRING (555045.6612999998 4801711.3155000005, 555007.8689000001 4801760.3946, 554986.5625999998 4801787.9223, 554960.0576999998 4801822.267899999, 554943.7797999997 4801843.233200001, 554914.8885000004 4801880.5616999995, 554881.9917000001 4801923.5151, 554855.3163000001 4801961.1844)"
3629,"LINESTRING (555045.6612999998 4801711.3155000005, 555007.8689000001 4801760.3946, 554986.5625999998 4801787.9223, 554960.0576999998 4801822.267899999, 554943.7797999997 4801843.233200001, 554914.8885000004 4801880.5616999995, 554881.9917000001 4801923.5151, 554855.3163000001 4801961.1844)"
3630,"LINESTRING (554790.2105999999 4802065.287699999, 554790.1339999996 4802065.4135, 554751.8532999996 4802128.225199999, 554702.2525000004 4802211.0638, 554685.0369999995 4802239.955, 554672.7646000003 4802260.579399999, 554664.2422000002 4802274.8972, 554649.3278000001 4802298.675000001, 554635.5214 4802318.4471, 554621.3739999998 4802337.367000001, 554607.2267000005 4802354.6677, 554596.9996999996 4802366.854900001, 554585.5795999998 4802379.2125, 554545.4386999998 4802420.802200001, 554520.8938999996 4802446.114, 554505.0421000002 4802461.710100001, 554484.3323999997 4802480.1186999995, 554473.2532000002 4802489.4081999995, 554458.8502000002 4802500.6579, 554442.8278999999 4802512.4189, 554423.6523000002 4802525.1175, 554407.6300999997 4802535.174000001, 554390.159 4802545.145300001, 554372.3470000001 4802554.6905000005, 554354.7054000003 4802563.383400001, 554335.4446 4802571.820699999, 554309.5362 4802582.1329, 554286.3048 4802589.929400001, 554262.5307 4802597.1337, 554244.2319 4802602.0326000005, 554143.5824999996 4802629.1175999995, 554098.2264 4802641.1576000005, 554066.7243999997 4802649.0743, 554000.1653000005 4802663.3474, 553778.0438000001 4802709.1929, 553755.9260999998 4802714.023700001, 553739.6440000003 4802717.3714000005, 553724.4270000001 4802721.3278, 553704.4747000001 4802726.825099999, 553687.4504000004 4802732.2972, 553615.4996999996 4802758.5474, 553568.5810000002 4802775.682399999)"
3631,"LINESTRING (554790.2105999999 4802065.287699999, 554790.1339999996 4802065.4135, 554751.8532999996 4802128.225199999, 554702.2525000004 4802211.0638, 554685.0369999995 4802239.955, 554672.7646000003 4802260.579399999, 554664.2422000002 4802274.8972, 554649.3278000001 4802298.675000001, 554635.5214 4802318.4471, 554621.3739999998 4802337.367000001, 554607.2267000005 4802354.6677, 554596.9996999996 4802366.854900001, 554585.5795999998 4802379.2125, 554545.4386999998 4802420.802200001, 554520.8938999996 4802446.114, 554505.0421000002 4802461.710100001, 554484.3323999997 4802480.1186999995, 554473.2532000002 4802489.4081999995, 554458.8502000002 4802500.6579, 554442.8278999999 4802512.4189, 554423.6523000002 4802525.1175, 554407.6300999997 4802535.174000001, 554390.159 4802545.145300001, 554372.3470000001 4802554.6905000005, 554354.7054000003 4802563.383400001, 554335.4446 4802571.820699999, 554309.5362 4802582.1329, 554286.3048 4802589.929400001, 554262.5307 4802597.1337, 554244.2319 4802602.0326000005, 554143.5824999996 4802629.1175999995, 554098.2264 4802641.1576000005, 554066.7243999997 4802649.0743, 554000.1653000005 4802663.3474, 553778.0438000001 4802709.1929, 553755.9260999998 4802714.023700001, 553739.6440000003 4802717.3714000005, 553724.4270000001 4802721.3278, 553704.4747000001 4802726.825099999, 553687.4504000004 4802732.2972, 553615.4996999996 4802758.5474, 553568.5810000002 4802775.682399999)"
3632,"LINESTRING (555470.3306 4800486.7048, 555466.4385000002 4800292.3244)"
3633,"LINESTRING (555470.3306 4800486.7048, 555466.4385000002 4800292.3244)"
3634,"LINESTRING (555575.4567999998 4800313.8100000005, 555603.9414999997 4800322.6872000005, 555637.8951000003 4800330.806600001, 555657.2885999996 4800334.2958)"
3635,"LINESTRING (555575.4567999998 4800313.8100000005, 555603.9414999997 4800322.6872000005, 555637.8951000003 4800330.806600001, 555657.2885999996 4800334.2958)"
3636,"LINESTRING (554179.425 4806917.446, 554278.2730999999 4806878.2872, 554294.5713999998 4806872.3605, 554314.7575000003 4806865.0056, 554333.5535000004 4806859.544600001, 554352.3494999995 4806859.036599999, 554369.1135999998 4806862.4232, 554384.3536 4806865.809900001, 554406.631 4806871.814)"
3637,"LINESTRING (554179.425 4806917.446, 554207.3646 4806899.4539, 554277.0031000003 4806870.667199999, 554290.5498000002 4806865.375499999, 554314.8914999999 4806856.273800001, 554348.1232000003 4806845.055500001, 554355.5316000003 4806842.3038, 554362.3048999999 4806839.128799999, 554366.9616 4806835.7421, 554371.4066000003 4806831.0854, 554376.0632999996 4806825.1588, 554380.085 4806818.173699999, 554382.4133000001 4806810.9771, 554383.2599999998 4806802.510399999, 554383.2599999998 4806793.832, 554383.4715999998 4806784.0953, 554382.625 4806767.5853, 554378.352 4806628.116)"
3638,"LINESTRING (554378.352 4806628.116, 554394.1966000004 4806644.573799999, 554400.3256000001 4806666.464500001, 554405.2762000002 4806698.1554000005, 554413.7588 4806731.964, 554419.5433 4806749.8682, 554424.2259 4806762.538799999, 554432.4892999995 4806776.5866, 554437.7227999996 4806786.502800001, 554445.1599000003 4806798.071599999, 554455.9024 4806811.8440000005, 554467.7467 4806825.0655000005, 554519.7744000005 4806874.884500001, 554572.6490000002 4806927.006200001, 554582.9677999998 4806936.0021, 554594.5565999998 4806945.262499999, 554606.8333 4806953.6763, 554619.4275000002 4806960.82, 554632.4978999998 4806967.9109000005, 554645.4625000004 4806974.208000001, 554659.2737999996 4806979.3938, 554672.7147000004 4806983.4684, 554684.3033999996 4806986.537599999, 554687.7959000003 4806987.384299999, 554705.4172 4806990.876800001, 554723.4089000002 4806993.5755, 554741.8768999996 4806995.8509, 554760.7152000004 4806998.1263999995, 554776.1140000001 4806999.607999999, 554810.1394999996 4807003.418, 554933.9577000001 4807016.389699999, 554994.5791999996 4807022.316400001, 555176.425 4807041.112)"
3639,"LINESTRING (553573.4895000001 4806963.603499999, 553610.7958000004 4806958.6822, 553646.3558999998 4806957.2534, 553796.1633000001 4806956.0591, 553987.9183999998 4806950.369000001, 554026.8953 4806949.5155, 554058.7596000005 4806947.808499999, 554088.5346999997 4806944.1852, 554106.9489000002 4806941.1752, 554114.9166000001 4806939.7587, 554125.8942999998 4806937.1028, 554136.8720000004 4806933.5616, 554156.1716 4806926.8333, 554179.4245999996 4806917.445599999)"
3640,"LINESTRING (553573.4895000001 4806963.603499999, 553911.9451000001 4806977.7852, 553996.6743999999 4806980.695, 554063.7633999996 4806983.394300001, 554178.7824999997 4806988.642200001, 554407.9545 4807000.664899999, 554716.4568999996 4807015.5217)"
3641,"LINESTRING (550739.6443999996 4805965.463300001, 550631.5883 4805912.3454, 550605.1722999997 4805899.984099999, 550581.4655999998 4805889.3160999995, 550563.0082 4805881.8654, 550539.7248 4805874.075999999, 550518.7176000001 4805869.0293000005, 550498.7626 4805864.6501, 550485.6021999996 4805862.2106, 550479.5580000002 4805861.4308, 550461.2110000001 4805859.611199999, 550442.8063000003 4805858.601399999, 550424.3767999997 4805858.4014, 550405.9556 4805859.0013, 550387.5756000001 4805860.421, 550369.2780999998 4805862.6406, 550351.0959999999 4805865.6699, 550333.0624000002 4805869.4892, 550323.9424999999 4805871.738700001, 550308.2423999999 4805876.6577, 550290.5714999996 4805882.9964000005, 550273.1809999999 4805890.085000001, 550256.1204000004 4805897.9234, 550249.6430000002 4805901.258099999)"
3642,"LINESTRING (550739.644 4805965.463, 550639.1025 4805903.2861, 550609.8501000004 4805886.352700001, 550582.5450999998 4805871.1127, 550554.1816999996 4805854.179300001, 550510.4963999996 4805828.2576, 550478.1809999999 4805808.2016, 550466.1478000004 4805801.011700001, 550448.4484999999 4805789.9025, 550428.6257999996 4805778.0514, 550415.6858999999 4805770.8851, 550407.5893999999 4805767.4958999995, 550396.2422000002 4805764.7204, 550383.6764000002 4805762.600400001, 550368.0482999999 4805762.035499999, 550356.5625 4805762.4121, 550345.4534 4805764.106699999, 550337.3569 4805765.613, 550330.0135000004 4805768.2491, 550316.4965000004 4805772.4388999995, 550285.437 4805777.795)"
3643,"LINESTRING (550266.1632000003 4805846.1679, 550283.8428999996 4805834.7062, 550291.6682000002 4805829.667300001, 550296.4590999996 4805826.7479, 550311.7962999996 4805818.059599999, 550327.5047000004 4805810.0713, 550343.5757999998 4805802.8127, 550359.9521000003 4805796.304099999, 550376.6168999998 4805790.555199999, 550393.5208999999 4805785.566199999, 550410.6392999999 4805781.3671, 550428.6257999996 4805778.0514, 550436.3304000003 4805776.631100001, 550451.7943000002 4805774.568499999, 550459.1107999999 4805773.9176, 550470.0011 4805772.948799999, 550488.2573999995 4805772.139, 550497.4919999996 4805772.139, 550506.5301999999 4805772.139, 550526.4819999998 4805773.4684, 550542.9933000002 4805774.568499999, 550561.1012000004 4805776.988, 550594.4998000003 4805782.812999999, 550618.8238000004 4805789.553300001, 550646.0783000002 4805800.103499999, 550665.1272 4805807.722999999, 550681.8316000002 4805816.2217, 550697.6568 4805824.7205, 550714.9473000001 4805835.2706, 550753.0449999999 4805858.4223, 550792.0219 4805882.453199999, 550834.5155999996 4805910.880000001, 550879.6467000004 4805939.5998, 550900.2696000002 4805952.8971, 550937.6725000003 4805976.5253, 550957.6495000003 4805988.9932, 550983.1705999998 4806004.9213, 551043.4534 4806041.742699999, 551077.9939000001 4806063.900699999, 551125.2426000005 4806095.182600001, 551189.8239000002 4806141.7125, 551224.9140999997 4806168.699999999, 551292.7834000001 4806231.344699999)"
3644,"LINESTRING (557328.816 4800782.971, 557303.9424999999 4800803.3104, 557257.2626999998 4800841.4826, 557210.0800000001 4800879.035, 557147.746 4800928.486)"
3645,"LINESTRING (557328.816 4800782.971, 557303.9424999999 4800803.3104, 557257.2626999998 4800841.4826, 557210.0800000001 4800879.035, 557147.746 4800928.486)"
3646,"LINESTRING (553552.89 4799868.196, 553363.996 4799821.18)"
3647,"LINESTRING (553552.89 4799868.196, 553363.996 4799821.18)"
3648,"LINESTRING (558995.5197000001 4799297.616800001, 559064.5338000003 4799061.3003)"
3649,"LINESTRING (558995.5197000001 4799297.616800001, 559064.5338000003 4799061.3003)"
3650,"LINESTRING (553788.063 4799926.639, 553775.3185 4799926.906300001, 553681.1677000001 4799900.4921, 553552.89 4799868.196)"
3651,"LINESTRING (553788.063 4799926.639, 553775.3185 4799926.906300001, 553681.1677000001 4799900.4921, 553552.89 4799868.196)"
3652,"LINESTRING (554859.6102999998 4800186.855799999, 554812.5100999996 4800176.008099999)"
3653,"LINESTRING (554859.6102999998 4800186.855799999, 554812.5100999996 4800176.008099999)"
3654,"LINESTRING (554949.8280999996 4800208.8214, 554859.6102999998 4800186.855799999)"
3655,"LINESTRING (554949.8280999996 4800208.8214, 554859.6102999998 4800186.855799999)"
3656,"LINESTRING (554415.787 4800080.066, 554156.112 4800020.331)"
3657,"LINESTRING (554415.787 4800080.066, 554156.112 4800020.331)"
3658,"LINESTRING (554676.61 4799957.373, 554595.7122999998 4799828.2708, 554575.932 4799800.034)"
3659,"LINESTRING (554676.61 4799957.373, 554595.7122999998 4799828.2708, 554575.932 4799800.034)"
3660,"LINESTRING (557397.1634 4800723.038899999, 557707.0389 4800476.391000001)"
3661,"LINESTRING (557397.1634 4800723.038899999, 557707.0389 4800476.391000001)"
3662,"LINESTRING (557939.37 4808110.894, 557940.6743999999 4808069.907, 557950.6475 4808015.9123, 557957.4504000004 4807969.6017, 557961.7216999996 4807943.0571, 557961.7712000003 4807942.2972, 557962.1752000004 4807929.649800001, 557961.7712000003 4807917.012399999, 557960.5590000004 4807904.425000001, 557958.5388000002 4807891.9475, 557955.727 4807879.619999999, 557952.1234999998 4807867.4925, 557947.7615 4807855.6249, 557942.6408000002 4807844.0572, 557936.7862999998 4807832.8495000005, 557930.2308 4807822.0417, 557922.9992000004 4807811.663799999, 557915.1162 4807801.775900001, 557906.6146999998 4807792.4178, 557901.659 4807787.478800001, 557891.1124999998 4807778.6106, 557868.3293000003 4807760.224300001, 557845.0513000004 4807742.4679000005, 557821.2949999999 4807725.351399999, 557797.0851999996 4807708.9048, 557781.5417999998 4807698.8467999995, 557759.3768999996 4807685.2096, 557719.7061999999 4807661.534399999, 557679.6314000003 4807638.5491, 557639.1607999997 4807616.263599999, 557598.3108999999 4807594.677999999, 557557.0899 4807573.8123, 557515.5142999999 4807553.6664, 557473.6007000003 4807534.2403, 557431.3490000004 4807515.554099999, 557421.9652000004 4807511.514900001, 557416.8115999997 4807508.965500001, 557312.575 4807447.824)"
3663,"LINESTRING (557921.888 4807751.948, 557778.0898000002 4807668.0469, 557671.4095999999 4807612.5901, 557561.5543999998 4807567.081700001, 557466.5581999999 4807527.330600001, 557372.0700000003 4807487.452500001, 557312.575 4807447.824)"
3664,"LINESTRING (557116.498 4800685.7, 557188.595 4800702.711)"
3665,"LINESTRING (557116.498 4800685.7, 557188.595 4800702.711)"
3666,"LINESTRING (555621.4851000002 4800900.830499999, 555623.6042999998 4801010.6382)"
3667,"LINESTRING (555621.4851000002 4800900.830499999, 555623.6042999998 4801010.6382)"
3668,"LINESTRING (555479.1370999999 4801125.7347, 555479.6649000002 4801203.5189, 555479.5905999998 4801206.2184, 555478.3866999997 4801234.022700001, 555476.3748000003 4801261.7771000005, 555474.6431 4801279.7234000005, 555473.2248999998 4801305.438200001, 555470.4212999996 4801344.2903, 555466.8096000003 4801383.0624, 555466.4879999999 4801386.1417)"
3669,"LINESTRING (555479.1370999999 4801125.7347, 555479.6649000002 4801203.5189, 555479.5905999998 4801206.2184, 555478.3866999997 4801234.022700001, 555476.3748000003 4801261.7771000005, 555474.6431 4801279.7234000005, 555473.2248999998 4801305.438200001, 555470.4212999996 4801344.2903, 555466.8096000003 4801383.0624, 555466.4879999999 4801386.1417)"
3670,"LINESTRING (555610.8975 4801246.120200001, 555593.1771 4801278.3937, 555592.6659000004 4801279.283500001, 555588.7904000003 4801286.9219, 555585.6568999998 4801294.8903, 555583.2739000004 4801303.1186, 555581.6824000003 4801311.526900001, 555581.2701000003 4801314.906199999, 555575.4981000004 4801396.4596)"
3671,"LINESTRING (555610.8975 4801246.120200001, 555593.1771 4801278.3937, 555592.6659000004 4801279.283500001, 555588.7904000003 4801286.9219, 555585.6568999998 4801294.8903, 555583.2739000004 4801303.1186, 555581.6824000003 4801311.526900001, 555581.2701000003 4801314.906199999, 555575.4981000004 4801396.4596)"
3672,"LINESTRING (555623.8682000004 4801123.6152, 555625.4513999997 4801191.611300001, 555625.5421000002 4801195.670499999, 555625.1380000003 4801204.3686999995, 555623.9341000002 4801212.987, 555621.9386999998 4801221.4553, 555619.1763000004 4801229.7136, 555615.6552999998 4801237.682, 555611.4252000004 4801245.2804000005, 555610.8975 4801246.120200001)"
3673,"LINESTRING (555623.8682000004 4801123.6152, 555625.4513999997 4801191.611300001, 555625.5421000002 4801195.670499999, 555625.1380000003 4801204.3686999995, 555623.9341000002 4801212.987, 555621.9386999998 4801221.4553, 555619.1763000004 4801229.7136, 555615.6552999998 4801237.682, 555611.4252000004 4801245.2804000005, 555610.8975 4801246.120200001)"
3674,"LINESTRING (555623.6042999998 4801010.6382, 555623.8682000004 4801123.6152)"
3675,"LINESTRING (555623.6042999998 4801010.6382, 555623.8682000004 4801123.6152)"
3676,"LINESTRING (554229.9000000004 4799277.8509, 554220.3843 4799261.884099999, 554206.2013999997 4799236.769200001, 554192.7193999998 4799211.2743999995, 554179.9466000004 4799185.4197, 554167.8995000003 4799159.215, 554163.7517999997 4799149.727)"
3677,"LINESTRING (554229.9000000004 4799277.8509, 554220.3843 4799261.884099999, 554206.2013999997 4799236.769200001, 554192.7193999998 4799211.2743999995, 554179.9466000004 4799185.4197, 554167.8995000003 4799159.215, 554163.7517999997 4799149.727)"
3678,"LINESTRING (554163.7517999997 4799149.727, 554155.3245000001 4799133.180299999, 554136.4497999996 4799097.4276, 554116.8742000004 4799062.0548, 554096.6058999998 4799027.071900001, 554076.1727 4798993.3588)"
3679,"LINESTRING (554163.7517999997 4799149.727, 554155.3245000001 4799133.180299999, 554136.4497999996 4799097.4276, 554116.8742000004 4799062.0548, 554096.6058999998 4799027.071900001, 554076.1727 4798993.3588)"
3680,"LINESTRING (554812.5100999996 4800176.008099999, 554801.0492000002 4800162.705600001, 554759.8236999996 4800090.5327, 554676.6102999998 4799957.3726)"
3681,"LINESTRING (554812.5100999996 4800176.008099999, 554801.0492000002 4800162.705600001, 554759.8236999996 4800090.5327, 554676.6102999998 4799957.3726)"
3682,"LINESTRING (554736.9773000004 4800159.0561999995, 554688.1628 4800146.2140999995)"
3683,"LINESTRING (554736.9773000004 4800159.0561999995, 554688.1628 4800146.2140999995)"
3684,"LINESTRING (554850.3503 4800234.746099999, 554812.5100999996 4800176.008099999)"
3685,"LINESTRING (554850.3503 4800234.746099999, 554812.5100999996 4800176.008099999)"
3686,"LINESTRING (555357.367 4800905.091, 555341.1512000002 4800892.6822, 555329.9698000001 4800889.1329, 555318.574 4800886.353499999, 555307.0133999996 4800884.3639, 555300.672 4800883.614)"
3687,"LINESTRING (555357.367 4800905.091, 555461.5197000001 4800904.7676, 555479.929 4800903.75)"
3688,"LINESTRING (555357.367 4800905.091, 555461.5197000001 4800904.7676, 555479.929 4800903.75)"
3689,"LINESTRING (557784.0313999997 4800406.507999999, 557810.4796000002 4800391.5337000005, 557824.4814999998 4800382.0045, 557849.2006999999 4800362.8289, 557885.5571999997 4800333.0854)"
3690,"LINESTRING (557784.0313999997 4800406.507999999, 557810.4796000002 4800391.5337000005, 557824.4814999998 4800382.0045, 557849.2006999999 4800362.8289, 557885.5571999997 4800333.0854)"
3691,"LINESTRING (557913.0738000004 4800308.4279, 557975.6042999998 4800258.0187)"
3692,"LINESTRING (557913.0738000004 4800308.4279, 557975.6042999998 4800258.0187)"
3693,"LINESTRING (558109.7348999996 4800149.5315000005, 558189.8430000003 4800087.086200001, 558265.1705999998 4800028.8347)"
3694,"LINESTRING (558109.7348999996 4800149.5315000005, 558189.8430000003 4800087.086200001, 558265.1705999998 4800028.8347)"
3695,"LINESTRING (557188.5950999996 4800702.711300001, 557221.5334999999 4800711.629000001)"
3696,"LINESTRING (557188.5950999996 4800702.711300001, 557221.5334999999 4800711.629000001)"
3697,"LINESTRING (557221.5334999999 4800711.629000001, 557272.2438000003 4800723.646)"
3698,"LINESTRING (557221.5334999999 4800711.629000001, 557272.2438000003 4800723.646)"
3699,"LINESTRING (557272.244 4800723.646, 557344.8756999997 4800744.3024, 557368.768 4800748.348)"
3700,"LINESTRING (557272.244 4800723.646, 557344.8756999997 4800744.3024, 557368.768 4800748.348)"
3701,"LINESTRING (557972.16 4808001.41, 557939.37 4808110.894)"
3702,"LINESTRING (557972.16 4808001.41, 557939.37 4808110.894)"
3703,"LINESTRING (552385.2220999999 4805862.930500001, 552417.2407 4805869.8191)"
3704,"LINESTRING (552385.2220999999 4805862.930500001, 552417.2407 4805869.8191)"
3705,"LINESTRING (555136.6541999998 4803177.5571, 555117.5073999995 4803281.356000001)"
3706,"LINESTRING (555136.6541999998 4803177.5571, 555117.5073999995 4803281.356000001)"
3707,"LINESTRING (552839.9721999997 4805967.419199999, 552813.5855 4806074.3375)"
3708,"LINESTRING (552839.9721999997 4805967.419199999, 552813.5855 4806074.3375)"
3709,"LINESTRING (556672.7965000002 4801316.8094999995, 556565.5517999995 4801402.8083)"
3710,"LINESTRING (556672.7965000002 4801316.8094999995, 556565.5517999995 4801402.8083)"
3711,"LINESTRING (558938.7017000001 4799598.4756000005, 558933.1172000002 4799581.536800001, 558930.5643999996 4799574.005899999, 558929.3211000003 4799567.7948, 558928.8128000004 4799557.628799999, 558929.6387999998 4799547.7805, 558931.4178999998 4799537.9958, 558934.006 4799523.7807, 558942.7654999997 4799491.1064, 558944.9808999998 4799475.150699999)"
3712,"LINESTRING (558938.7017000001 4799598.4756000005, 558933.1172000002 4799581.536800001, 558930.5643999996 4799574.005899999, 558929.3211000003 4799567.7948, 558928.8128000004 4799557.628799999, 558929.6387999998 4799547.7805, 558931.4178999998 4799537.9958, 558934.006 4799523.7807, 558942.7654999997 4799491.1064, 558944.9808999998 4799475.150699999)"
3713,"LINESTRING (553476.8646999998 4804603.096899999, 553731.1253000004 4804666.864, 554043.8655000003 4804750.207, 554262.7101999996 4804805.6457)"
3714,"LINESTRING (553476.8646999998 4804603.096899999, 553731.1253000004 4804666.864, 554043.8655000003 4804750.207, 554262.7101999996 4804805.6457)"
3715,"LINESTRING (551550.8020000001 4805269.2447, 551560.4863999998 4805261.404999999, 551632.8053000001 4805202.6249)"
3716,"LINESTRING (551550.8020000001 4805269.2447, 551560.4863999998 4805261.404999999, 551632.8053000001 4805202.6249)"
3717,"LINESTRING (555283.7766000004 4805018.802300001, 555298.0253999997 4805022.3616, 556099.4225000003 4805222.6808)"
3718,"LINESTRING (555283.7766000004 4805018.802300001, 555298.0253999997 4805022.3616, 556099.4225000003 4805222.6808)"
3719,"LINESTRING (558166.9371999996 4807334.287900001, 558126.4162999997 4807468.5331)"
3720,"LINESTRING (558166.9371999996 4807334.287900001, 558126.4162999997 4807468.5331)"
3721,"LINESTRING (552839.9721999997 4805967.419199999, 553068.9675000003 4806023.4878, 553181.9521000003 4806050.0524)"
3722,"LINESTRING (552839.9721999997 4805967.419199999, 553068.9675000003 4806023.4878, 553181.9521000003 4806050.0524)"
3723,"LINESTRING (548819.5867999997 4803510.5622000005, 548823.2330999998 4803495.6313000005, 548827.9731000001 4803475.466499999)"
3724,"LINESTRING (548819.5867999997 4803510.5622000005, 548823.2330999998 4803495.6313000005, 548827.9731000001 4803475.466499999)"
3725,"LINESTRING (555181.7085999995 4802948.4264, 555136.6541999998 4803177.5571)"
3726,"LINESTRING (555181.7085999995 4802948.4264, 555136.6541999998 4803177.5571)"
3727,"LINESTRING (551088.3492999999 4805431.140000001, 551047.3916999996 4805436.0613)"
3728,"LINESTRING (551088.3492999999 4805431.140000001, 551047.3916999996 4805436.0613)"
3729,"LINESTRING (551851.2790000001 4805050.4859, 551960.7589999996 4804975.361199999)"
3730,"LINESTRING (551851.2790000001 4805050.4859, 551960.7589999996 4804975.361199999)"
3731,"LINESTRING (554716.4568999996 4807015.5217, 555176.4250999996 4807041.112199999)"
3732,"LINESTRING (550320.974 4804132.549, 550104.2978999997 4804062.9869, 549884.9584999997 4803992.871099999, 549515.1075999998 4803886.482799999, 549444.284 4803868.556)"
3733,"LINESTRING (550320.974 4804132.549, 550104.2978999997 4804062.9869, 549884.9584999997 4803992.871099999, 549515.1075999998 4803886.482799999, 549444.284 4803868.556)"
3734,"LINESTRING (556545.6134000001 4800546.4427000005, 556629.8447000002 4800566.1886)"
3735,"LINESTRING (556545.6134000001 4800546.4427000005, 556629.8447000002 4800566.1886)"
3736,"LINESTRING (555327.4301000005 4802403.5746, 555286.1801000005 4802437.5262)"
3737,"LINESTRING (555327.4301000005 4802403.5746, 555286.1801000005 4802437.5262)"
3738,"LINESTRING (555218.1232000003 4800273.1083, 555126.0417999998 4800251.412699999)"
3739,"LINESTRING (555218.1232000003 4800273.1083, 555126.0417999998 4800251.412699999)"
3740,"LINESTRING (555482.7429999998 4800852.4977, 555475.5985000003 4800694.2217999995)"
3741,"LINESTRING (555482.7429999998 4800852.4977, 555475.5985000003 4800694.2217999995)"
3742,"LINESTRING (551014.2433000002 4805705.262599999, 551005.4119999995 4805801.153100001)"
3743,"LINESTRING (551014.2433000002 4805705.262599999, 551005.4119999995 4805801.153100001)"
3744,"LINESTRING (556613.7522999998 4803874.7995, 556601.1161000002 4803916.6483, 556560.9753999999 4804040.9014, 556559.5570999999 4804046.6502, 556555.5826000003 4804064.9465, 556552.3997 4804083.4026999995, 556550.0001999997 4804101.968900001, 556548.4005000005 4804120.6251, 556547.6005999995 4804139.3313, 556547.5676999995 4804155.937999999, 556546.6029000003 4804352.187999999, 556546.1988000004 4804370.454299999, 556544.9950000001 4804389.590399999, 556542.9625000004 4804406.8774999995, 556540.7884999998 4804418.8343, 556539.2938999999 4804424.9486)"
3745,"LINESTRING (556613.7522999998 4803874.7995, 556601.1161000002 4803916.6483, 556560.9753999999 4804040.9014, 556559.5570999999 4804046.6502, 556555.5826000003 4804064.9465, 556552.3997 4804083.4026999995, 556550.0001999997 4804101.968900001, 556548.4005000005 4804120.6251, 556547.6005999995 4804139.3313, 556547.5676999995 4804155.937999999, 556546.6029000003 4804352.187999999, 556546.1988000004 4804370.454299999, 556544.9950000001 4804389.590399999, 556542.9625000004 4804406.8774999995, 556540.7884999998 4804418.8343, 556539.2938999999 4804424.9486)"
3746,"LINESTRING (548691.0473999996 4803569.862299999, 548681.0240000002 4803569.9572, 548658.5045999996 4803570.957, 548636.0428999998 4803572.7567, 548624.3997 4803574.0064, 548615.7885999996 4803575.2446, 548609.6299999999 4803576.326199999)"
3747,"LINESTRING (548691.0473999996 4803569.862299999, 548681.0240000002 4803569.9572, 548658.5045999996 4803570.957, 548636.0428999998 4803572.7567, 548624.3997 4803574.0064, 548615.7885999996 4803575.2446, 548609.6299999999 4803576.326199999)"
3748,"LINESTRING (553983.7944999998 4806244.392899999, 554323.1014999999 4806329.1184)"
